HTML,HTMLForm,IFrame,FlashContent,General Salutation,Javascript,mailto:,popups,body richness,Number of URLs,Malicious URL,text link disparity,Attachments,IP URLs,hexadecimal URL,Bad Rank Domain,Maximum Domains Counts,@_in_url,Subject richness,Fwd: mail,Re: mail,contains account,contains verify,contains update,contains prime targets,contains suspension,contains password,contains urgent,contains access,number of dots,number of dash,Class
0,0,0,0,1,0,0,0,1.4313725490196079,2,0,1,0,0,0,0,3,0,1.0,0,0,0,0,0,1,0,0,0,0,3,0,Phishing
1,0,0,0,0,0,0,0,4.6075949367088604,25,1,1,0,1,1,0,1,1,1.0,0,0,0,0,0,1,0,0,0,0,1,0,Phishing
1,0,0,0,0,0,0,0,1.9689922480620154,6,1,1,0,1,0,0,1,0,1.0,0,0,1,0,1,0,0,0,0,0,1,0,Phishing
1,0,0,0,0,0,1,0,1.576086956521739,3,1,1,0,0,0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,1,1,Phishing
1,0,0,0,1,0,0,0,1.4942528735632183,2,0,1,0,0,0,0,2,0,1.0,0,0,1,1,0,0,0,0,0,0,2,0,Phishing
0,0,0,0,0,0,0,0,1.6091954022988506,2,0,1,0,0,0,0,1,0,1.1666666666666667,0,0,1,0,0,0,0,0,0,0,3,0,Phishing
0,0,0,0,1,0,0,0,1.4680851063829787,3,1,1,0,1,1,0,1,0,1.0,0,0,0,0,0,1,0,0,0,0,2,2,Phishing
0,0,0,0,0,0,0,0,1.4615384615384615,3,0,1,0,0,0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,2,0,Phishing
0,0,0,0,0,0,0,0,2.6544117647058822,12,0,1,0,0,0,0,1,0,1.0,0,0,0,0,0,1,0,0,0,0,2,0,Phishing
1,0,0,0,0,0,0,0,1.8307692307692307,2,2,0,0,2,0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,1,1,Phishing
1,0,0,0,0,0,0,0,1.7586206896551724,25,1,2,0,0,2,0,4,0,1.0,0,0,0,0,0,0,0,0,0,0,4,1,Phishing
1,0,0,0,1,0,0,0,1.2142857142857142,4,2,1,0,2,0,0,1,0,1.0,0,0,0,0,0,1,0,0,0,0,1,0,Phishing
1,0,0,0,0,1,0,0,1.4680851063829787,11,1,0,0,0,0,0,2,0,1.0,0,0,1,0,0,0,0,0,0,1,2,0,Phishing
0,0,0,0,0,0,0,0,1.2222222222222223,2,0,0,1,0,0,0,4,0,1.0,0,0,0,0,0,0,0,0,0,0,3,0,Phishing
0,0,0,0,0,0,0,0,2.58273381294964,1,0,0,2,0,0,0,5,0,1.0,0,0,0,0,0,1,0,0,0,0,1,1,Phishing
0,0,0,0,0,0,0,0,1.4594594594594594,3,2,1,0,2,0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,Phishing
0,1,0,0,0,0,0,0,2.9176470588235293,7,0,2,0,0,2,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,Phishing
1,0,0,0,0,1,0,1,2.476923076923077,13,1,1,0,0,0,0,1,1,1.0,0,0,0,0,0,0,0,0,0,0,2,2,Phishing
1,0,0,0,0,0,0,0,1.803030303030303,14,0,3,0,0,0,0,1,0,1.0,0,0,0,0,0,1,0,0,0,0,2,2,Phishing
0,0,0,0,0,0,0,0,1.48,3,0,1,0,0,0,0,4,0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,1,0,0,0,2.3313953488372094,6,0,0,0,0,0,0,1,0,1.0,0,0,1,0,0,1,0,0,0,0,1,1,Phishing
1,0,0,0,0,0,0,0,1.6625,4,1,0,0,1,0,0,1,0,1.0,0,0,0,0,0,0,0,1,0,0,1,0,Phishing
0,0,0,0,0,0,0,0,1.0392156862745099,2,0,0,1,0,0,0,5,0,1.0,0,0,1,0,0,0,0,0,0,0,2,1,Phishing
1,0,0,0,0,0,0,0,1.6153846153846154,2,0,1,0,0,0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,2,0,Phishing
1,0,0,0,0,0,0,0,2.106741573033708,22,0,0,0,0,0,0,4,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Phishing
1,0,0,0,1,0,0,0,1.2195121951219512,4,2,1,0,2,0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,2,0,Phishing
1,0,0,0,0,0,0,0,1.7473118279569892,27,0,2,0,0,2,0,3,0,1.0,0,0,0,0,0,0,0,0,0,0,4,0,Phishing
1,0,0,0,0,0,0,0,2.276315789473684,2,0,0,0,0,1,0,4,0,1.0,0,0,1,0,0,0,0,0,0,0,4,0,Phishing
1,0,0,0,1,1,0,0,3.3295019157088124,24,11,4,0,0,2,0,2,0,1.0,0,0,1,0,0,1,0,0,0,0,2,2,Phishing
0,0,0,0,0,0,0,0,3.8958333333333335,2,1,0,0,1,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,0,0,1.3692307692307693,3,0,0,0,0,0,0,1,0,1.2857142857142858,0,0,0,0,0,1,0,0,0,0,1,1,Phishing
1,0,0,0,0,0,0,0,1.7348066298342542,14,1,3,0,1,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
1,0,0,0,0,0,0,0,1.7586206896551724,25,1,2,0,0,2,0,3,0,1.0,0,0,0,0,0,0,0,0,0,0,4,1,Phishing
0,0,0,0,0,0,0,0,1.7096774193548387,15,0,2,0,0,1,0,4,0,1.0,0,0,1,0,0,1,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,0,0,1.6808510638297873,14,0,3,0,0,0,0,4,0,1.0,0,0,0,0,0,1,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,0,0,1.1451612903225807,2,0,0,1,0,0,0,4,0,1.0,0,0,0,0,0,0,0,0,1,0,1,1,Phishing
0,0,0,0,0,0,0,0,1.205128205128205,4,1,1,0,0,0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,Phishing
1,0,0,0,0,0,0,0,3.6363636363636362,7,1,0,0,1,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
1,0,0,0,0,0,0,0,1.469387755102041,9,1,0,0,0,0,0,1,0,1.0,0,0,1,0,0,1,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,0,0,1.2682926829268293,8,1,1,0,1,1,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Phishing
0,0,0,0,0,0,0,0,1.7096774193548387,15,0,2,0,0,1,0,4,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Phishing
1,0,0,0,0,1,0,0,2.090909090909091,18,0,3,0,0,0,0,2,0,1.0,0,0,0,0,0,1,0,0,0,0,1,0,Phishing
1,0,0,0,1,0,0,0,3.433333333333333,4,1,1,0,0,0,0,1,0,1.0,0,0,1,0,1,1,0,0,0,0,2,0,Phishing
1,0,0,0,0,0,0,0,2.6240601503759398,19,6,0,0,0,4,0,1,0,1.0,0,0,0,0,0,1,0,0,0,0,1,1,Phishing
0,0,0,0,0,0,0,0,1.421875,2,0,1,0,0,0,0,3,0,1.0,0,0,0,0,0,1,0,0,1,0,3,0,Phishing
1,0,0,0,0,0,0,0,2.0543478260869565,21,0,0,0,0,0,0,4,0,1.0,0,0,1,0,0,0,0,0,0,0,2,0,Phishing
1,1,0,0,0,1,0,1,1.8141592920353982,16,0,0,0,0,0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,2,0,Phishing
0,0,0,0,0,0,0,0,1.5964912280701755,2,0,1,0,0,0,0,3,0,1.0,0,0,0,0,0,0,0,0,1,0,3,0,Phishing
1,0,0,0,0,0,0,0,1.3653846153846154,3,1,1,0,0,0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,1,2,0,Phishing
1,0,0,0,0,0,0,0,2.4174757281553396,3,0,1,0,0,0,0,1,0,1.1111111111111112,0,0,0,0,0,1,0,0,0,0,1,0,Phishing
1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,1.0,0,0,0,0,0,1,0,0,0,0,1,0,Phishing
1,0,0,0,0,0,0,0,1.6762589928057554,14,1,3,0,1,1,0,1,0,1.0,0,0,1,0,0,1,0,0,0,0,1,0,Phishing
0,0,0,0,0,1,0,0,1.856115107913669,4,0,0,0,0,0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,1,2,0,Phishing
1,0,0,0,0,0,0,0,2.607594936708861,10,1,0,0,1,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
1,0,0,0,0,0,0,0,2.7142857142857144,9,1,1,0,0,0,0,1,0,1.0,0,0,1,0,0,1,0,0,0,0,1,0,Phishing
0,0,0,0,1,0,0,0,1.3365384615384615,5,0,1,0,0,1,0,2,0,1.0,0,0,0,0,0,0,0,0,0,1,1,0,Phishing
1,0,0,0,0,0,0,0,1.4929577464788732,6,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,1,0,0,0,0,1,1,Phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Phishing
1,0,0,0,0,0,0,0,1.380281690140845,5,1,1,0,0,0,0,2,0,1.0,0,0,1,0,1,1,0,0,0,0,2,0,Phishing
1,0,0,0,0,0,0,0,1.2156862745098038,3,0,1,0,0,0,0,4,0,1.0,0,0,1,0,1,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,0,0,1.056338028169014,2,0,0,1,0,0,0,4,0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,Phishing
1,0,0,0,1,1,0,0,3.3295019157088124,24,11,4,0,0,2,0,2,0,1.0,0,0,1,0,0,1,0,0,0,0,2,2,Phishing
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1.0,0,0,1,0,0,1,0,0,0,0,1,0,Phishing
1,0,0,0,1,0,0,0,1.9464285714285714,4,2,1,0,1,0,0,1,0,1.0,0,0,0,1,0,1,0,0,0,0,2,1,Phishing
1,0,0,0,0,1,0,0,1.8245614035087718,5,0,1,0,0,0,0,1,0,1.0,0,0,0,0,1,0,0,0,0,0,1,0,Phishing
1,0,0,0,1,0,0,0,2.045977011494253,1,0,0,0,0,0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,1,1,0,Phishing
1,0,0,0,0,0,0,0,1.7586206896551724,25,0,2,0,0,2,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,4,1,Phishing
0,0,0,0,0,0,0,0,1.435483870967742,2,0,1,0,0,0,0,3,0,1.0,0,0,0,0,0,1,0,0,0,0,3,0,Phishing
0,0,0,0,0,0,0,1,1.5254237288135593,3,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,1,0,0,0,0,2,0,Phishing
1,0,0,0,0,0,0,0,1.356164383561644,6,1,0,0,0,0,0,1,0,1.0,0,0,0,0,0,1,0,0,0,0,1,1,Phishing
1,0,0,0,0,0,0,0,3.2470588235294118,12,7,0,0,7,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Phishing
0,0,0,0,0,0,0,0,1.0666666666666667,2,0,0,1,0,0,0,6,0,1.0,0,0,0,0,0,1,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,2,Phishing
0,0,0,0,0,0,0,0,1.06,2,0,0,1,0,0,0,5,0,1.0,0,0,0,0,0,1,0,0,0,0,2,1,Phishing
1,0,0,0,0,0,0,0,1.4310344827586208,1,1,0,0,0,0,0,5,0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,Phishing
1,0,0,0,0,0,0,0,1.55,2,0,0,0,0,1,0,2,0,1.0,0,0,0,0,0,1,0,0,0,0,2,0,Phishing
1,0,0,0,0,0,0,0,2.1358024691358026,8,1,0,0,1,0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,Phishing
1,0,0,0,0,0,0,0,1.8223684210526316,26,1,1,0,1,2,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
1,0,0,0,0,0,0,0,2.0543478260869565,21,0,0,0,0,0,0,4,0,1.0,0,0,1,0,0,0,0,0,0,0,2,0,Phishing
0,0,0,0,0,0,0,0,1.0123456790123457,2,0,0,1,0,0,0,4,0,1.0,0,0,1,0,0,1,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
1,0,0,0,0,0,0,0,1.380952380952381,8,1,1,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,Phishing
1,0,0,0,0,0,0,0,1.6569343065693432,13,0,3,0,0,0,0,4,0,1.0,0,0,0,0,0,1,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,0,0,1.6940298507462686,19,1,5,0,1,3,0,1,0,1.0,0,0,0,0,0,1,0,0,0,0,1,1,Phishing
1,0,0,0,0,0,0,0,1.2962962962962963,12,1,1,0,0,1,0,2,0,1.0,0,0,1,0,1,0,0,0,0,0,1,0,Phishing
1,0,0,0,0,0,0,0,1.7301587301587302,15,2,3,0,1,0,0,9,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,0,1,1.691275167785235,28,1,0,0,0,2,0,3,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
1,0,0,0,0,0,0,0,2.4444444444444446,10,0,1,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
1,0,0,0,0,1,0,1,2.024390243902439,17,1,1,0,0,2,0,2,0,1.0,0,0,1,0,0,1,0,0,0,0,2,0,Phishing
0,0,0,0,0,0,0,0,1.0555555555555556,2,0,0,1,0,0,0,5,0,1.0,0,0,0,0,0,1,0,0,1,0,2,0,Phishing
0,0,0,0,1,0,0,0,2.632911392405063,10,1,0,0,1,0,0,1,0,1.0,0,0,0,0,1,0,0,0,0,0,2,0,Phishing
1,0,0,0,1,0,0,0,1.125,5,0,1,0,0,0,0,1,0,1.0,0,0,1,0,1,0,0,0,0,0,2,0,Phishing
1,0,0,0,0,0,0,0,2.2481751824817517,8,1,3,0,0,0,0,1,0,1.0,0,0,1,0,1,0,0,0,0,0,2,0,Phishing
0,0,0,0,0,0,0,0,1.421875,2,0,1,0,0,0,0,3,0,1.0,0,0,0,0,0,1,0,0,1,0,3,0,Phishing
0,1,0,0,0,0,0,0,2.872093023255814,6,1,2,0,1,0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,1,1,0,Phishing
1,0,0,0,0,0,0,0,1.4174757281553398,3,1,1,0,0,0,0,1,0,1.0,0,0,0,1,0,1,0,0,0,0,1,1,Phishing
1,0,0,0,1,0,0,0,1.2972972972972974,4,0,1,0,0,0,0,1,0,1.0,0,0,0,0,0,1,0,0,0,0,2,0,Phishing
0,0,0,0,0,0,0,1,1.7266666666666666,34,3,1,0,2,2,0,3,1,1.0,0,0,0,0,0,0,0,0,0,0,2,1,Phishing
0,0,0,0,0,0,0,0,3.12,3,0,1,1,0,0,0,4,0,1.0,0,0,0,0,0,1,0,0,0,0,1,2,Phishing
0,0,0,0,1,0,0,0,1.4827586206896552,2,0,1,0,0,0,0,4,0,1.0833333333333333,0,0,1,0,0,1,0,0,0,0,3,0,Phishing
1,0,0,0,0,0,0,0,1.6694214876033058,25,0,1,0,0,0,0,5,0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,Phishing
1,0,0,0,0,0,0,1,2.335766423357664,6,1,1,0,1,0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,1,1,0,Phishing
1,0,0,0,0,0,0,0,1.25,2,1,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,1,1,0,Phishing
1,0,0,0,0,0,0,0,1.6015037593984962,14,3,4,0,0,0,0,1,0,1.0,0,0,0,0,0,1,0,0,0,0,2,2,Phishing
0,0,0,0,0,0,0,0,1.5396825396825398,2,0,1,0,0,0,0,4,0,1.0,0,0,0,0,0,0,0,0,1,0,3,0,Phishing
0,0,0,0,0,0,0,0,1.34375,2,0,1,0,0,0,0,3,0,1.0,0,0,0,0,0,0,0,0,0,0,3,0,Phishing
0,0,0,0,0,0,0,0,1.5846153846153845,2,0,1,0,0,0,0,3,0,1.0,0,0,0,0,0,0,0,0,0,0,3,0,Phishing
0,1,0,0,0,0,0,0,1.5321100917431192,4,1,0,0,1,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,0,0,1.6883116883116882,4,1,0,0,1,0,0,1,0,1.0,0,0,0,0,0,0,0,1,0,0,2,0,Phishing
0,0,0,0,0,0,0,0,1.91015625,2,0,0,0,0,0,1,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Phishing
1,0,0,0,0,0,0,0,2.4174757281553396,3,1,1,0,1,0,0,1,0,1.1111111111111112,0,0,0,0,0,1,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,0,0,1.8611111111111112,7,5,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,0,0,1.02,2,2,0,1,0,0,0,4,0,1.0,0,0,0,0,1,0,0,0,0,0,1,0,Phishing
1,0,0,0,1,0,0,0,1.7241379310344827,3,0,0,0,0,0,0,1,0,1.1111111111111112,0,0,0,0,0,1,0,0,0,0,1,0,Phishing
1,0,0,0,1,0,0,0,1.7155963302752293,3,1,1,0,1,0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,Phishing
1,0,0,0,0,0,0,0,3.0704225352112675,7,2,1,0,2,0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,1,1,0,Phishing
0,0,0,0,1,0,0,0,1.3728813559322033,2,0,1,0,0,0,0,4,0,1.0,0,0,0,0,1,1,0,0,0,0,3,0,Phishing
1,0,0,0,1,0,0,0,2.2533333333333334,6,1,0,0,0,0,0,1,0,1.0833333333333333,0,0,0,0,0,0,0,0,0,0,2,2,Phishing
0,0,0,0,0,0,0,0,2.191011235955056,5,1,0,0,1,0,0,1,0,1.0,0,0,1,0,1,0,0,0,0,0,1,0,Phishing
1,0,0,0,0,1,0,1,3.241573033707865,34,2,0,0,0,1,0,2,0,1.0,0,0,0,0,0,1,0,0,0,0,1,1,Phishing
1,0,0,0,0,0,0,0,2.032,2,1,1,0,0,1,0,1,0,1.0,0,0,0,0,0,1,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,0,0,1.7272727272727273,2,0,1,0,0,0,0,1,0,1.0769230769230769,0,0,1,0,0,0,0,0,0,0,2,0,Phishing
0,0,0,0,0,0,0,0,1.1111111111111112,2,0,0,1,0,0,0,5,0,1.0,0,0,0,0,0,1,0,0,0,0,2,1,Phishing
0,0,0,0,0,0,0,0,1.7096774193548387,15,0,2,0,0,1,0,4,0,1.0,0,0,1,0,0,1,0,0,0,0,1,0,Phishing
1,0,0,0,0,0,0,0,1.4065934065934067,4,2,2,0,0,2,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
1,0,0,0,0,0,0,0,1.2727272727272727,2,0,0,0,0,0,0,1,0,1.0,0,0,1,0,1,0,0,0,0,0,2,1,Phishing
0,0,0,0,0,0,0,0,1.4393939393939394,2,0,1,0,0,0,0,3,0,1.0,0,0,0,0,0,1,0,0,0,0,5,0,Phishing
0,0,0,0,1,0,0,0,1.4,2,0,1,0,0,0,0,4,0,1.0,0,0,0,0,0,0,0,0,0,0,3,0,Phishing
1,0,0,0,0,0,0,0,1.775,6,0,0,0,0,0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,Phishing
1,0,0,0,0,0,0,0,1.6694214876033058,25,1,1,0,0,1,0,2,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Phishing
1,0,0,0,1,0,0,0,2.441666666666667,2,1,1,0,1,0,0,1,0,1.0,0,0,1,0,1,1,0,0,0,0,1,1,Phishing
0,0,0,0,0,0,0,0,1.5,2,0,1,0,0,0,0,1,0,1.0,0,0,1,0,1,1,0,0,0,0,1,0,Phishing
1,0,0,0,0,0,0,0,1.8307692307692307,2,2,0,0,2,0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,1,1,Phishing
1,0,0,0,1,0,0,0,1.6262626262626263,11,1,0,0,1,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,0,0,1.456140350877193,2,0,1,0,0,0,0,3,0,1.0,0,0,0,0,0,0,0,0,0,0,3,0,Phishing
0,0,0,0,0,0,0,0,1.5737704918032787,2,0,1,0,0,0,0,3,0,1.0,0,0,0,0,0,0,0,0,1,0,3,0,Phishing
0,0,0,0,1,0,0,0,2.4411764705882355,5,1,0,0,1,0,0,5,0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,0,0,1.6842105263157894,7,1,0,0,0,0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,1,0,0,1.4545454545454546,12,0,2,0,0,0,0,4,0,1.1666666666666667,0,0,0,0,0,1,0,0,0,0,1,0,Phishing
1,0,0,0,0,0,0,0,1.2027027027027026,2,1,1,0,1,1,0,1,0,1.0,0,0,0,0,0,1,0,0,0,0,2,0,Phishing
1,0,0,0,1,1,0,0,3.3423076923076924,24,12,4,0,0,2,0,2,0,1.0,0,0,1,0,0,1,0,0,0,0,2,2,Phishing
1,0,0,0,0,0,0,0,1.7012987012987013,2,0,1,0,0,1,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Phishing
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,Phishing
0,0,0,0,0,0,0,0,1.612987012987013,2,0,0,1,0,0,0,6,0,1.0,0,0,0,0,0,1,0,0,0,0,2,0,Phishing
0,0,0,0,0,0,0,0,1.4788732394366197,3,1,1,0,1,0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,1,2,0,Phishing
1,0,0,0,0,1,1,0,1.8645833333333333,9,1,2,0,0,0,0,1,0,1.0,0,0,0,0,1,0,0,0,0,0,1,0,Phishing
1,0,0,0,0,0,0,1,2.335766423357664,6,1,1,0,1,0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,1,1,0,Phishing
1,0,0,0,1,1,0,0,3.3513513513513513,24,12,4,0,0,2,0,2,0,1.0,0,0,1,0,0,1,0,0,0,0,2,2,Phishing
0,0,0,0,1,1,0,0,2.022727272727273,5,0,0,0,0,0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,0,0,1.0196078431372548,2,0,0,1,0,0,0,4,0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,Phishing
0,0,0,0,0,0,0,0,1.5737704918032787,2,0,1,0,0,0,0,3,0,1.0,0,0,1,0,0,0,0,0,0,0,3,0,Phishing
0,0,0,0,1,0,0,0,1.2156862745098038,3,1,1,0,1,0,0,1,0,1.0,0,0,1,0,1,0,0,0,0,0,1,0,Phishing
0,1,0,0,0,0,0,0,3.116883116883117,7,2,1,0,2,0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,1,1,0,Phishing
1,0,0,0,1,0,0,0,1.6666666666666667,3,1,1,0,0,0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,2,1,Phishing
1,0,0,0,1,0,0,0,1.5151515151515151,5,1,1,0,1,0,0,1,0,1.0,0,0,1,0,1,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,0,0,2.6352201257861636,1,0,0,1,0,0,0,4,0,1.0,0,0,0,0,0,1,0,0,0,0,1,2,Phishing
1,1,0,0,0,0,0,0,2.8588235294117648,5,1,2,0,0,0,0,1,0,1.0,0,0,1,0,1,1,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,0,0,1.4848484848484849,2,0,1,0,0,0,0,3,0,1.0,0,0,0,0,0,0,0,0,0,0,3,0,Phishing
1,0,0,0,0,0,0,0,1.7348066298342542,14,1,3,0,1,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
1,0,0,0,0,0,0,0,1.2452830188679245,3,0,1,0,0,0,0,2,0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,Phishing
1,0,0,0,0,0,0,0,1.5945945945945945,3,0,2,0,0,0,0,3,0,1.0,0,0,0,0,0,0,0,0,0,0,3,0,Phishing
0,0,0,0,1,0,0,0,1.216867469879518,1,1,0,0,1,0,0,1,0,1.0,0,0,1,0,0,1,0,0,0,0,1,0,Phishing
1,0,0,0,0,0,0,0,1.4210526315789473,4,0,1,0,0,0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,0,0,1.5081967213114753,2,0,1,0,0,0,0,3,0,1.1,0,0,0,0,0,1,0,0,0,0,3,0,Phishing
0,0,0,0,0,0,0,0,1.063157894736842,2,0,0,1,0,0,0,5,0,1.0,0,0,0,0,0,1,0,0,0,0,2,1,Phishing
0,0,0,0,0,0,0,1,1.7391304347826086,23,2,0,0,2,0,0,1,0,1.0,0,0,0,0,0,1,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,0,0,1.5166666666666666,2,0,1,0,0,0,0,3,0,1.0,0,0,0,0,0,0,0,0,0,0,3,0,Phishing
1,0,0,0,0,0,0,0,3.688622754491018,10,1,0,0,1,0,0,1,0,1.0,0,0,0,0,0,1,0,0,0,0,1,0,Phishing
0,0,0,0,1,0,0,0,1.3015873015873016,2,0,1,0,0,0,0,3,0,1.0,0,0,0,0,0,1,0,0,0,0,3,0,Phishing
0,0,0,0,0,0,0,0,1.5873015873015872,2,0,1,0,0,0,0,3,0,1.0,0,0,0,0,1,0,0,0,0,0,3,0,Phishing
0,0,0,0,0,0,0,0,1.0476190476190477,2,0,0,1,0,0,0,4,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
1,0,0,0,0,0,0,0,1.2682926829268293,8,1,1,0,1,1,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
1,0,0,0,0,0,0,0,1.3246753246753247,3,2,1,0,2,0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,1,1,Phishing
0,0,0,0,0,0,0,0,1.4479166666666667,8,1,0,0,1,1,0,2,0,1.0,0,0,1,0,0,0,0,0,0,1,2,0,Phishing
0,0,0,0,0,0,0,0,1.462686567164179,2,0,1,0,0,0,0,3,0,1.0,0,0,0,0,0,0,0,0,0,0,3,0,Phishing
0,0,0,0,1,0,0,0,1.6395348837209303,5,0,0,0,0,0,0,4,0,1.0,0,0,1,0,0,1,0,0,0,0,2,0,Phishing
1,0,0,0,0,0,0,0,1.9765625,6,0,1,0,0,0,0,4,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Phishing
0,0,0,0,0,0,0,0,1.4202898550724639,5,1,1,0,1,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,1,Phishing
1,0,0,0,0,0,0,0,1.2891566265060241,12,0,1,0,0,0,0,2,0,1.0,0,0,1,0,0,0,0,0,0,1,1,0,Phishing
1,0,0,0,0,0,0,0,1.5729166666666667,14,0,1,0,0,1,0,1,0,1.3333333333333333,0,0,0,0,0,1,0,0,0,0,1,1,Phishing
0,0,0,0,0,0,0,0,1.5985915492957747,6,1,1,0,1,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,1,0,1,0,1.757396449704142,15,1,1,0,1,1,0,1,0,1.3,0,0,0,0,0,1,0,0,0,0,2,0,Phishing
